TAZID,ALLEMP_Max,ALLEMP_Min,AVGINCOME_Max,AVGINCOME_Min,Enrol_Elem_Max,Enrol_Elem_Min,Enrol_High_Max,Enrol_High_Min,Enrol_Midl_Max,Enrol_Midl_Min,FM_AGRI_Max,FM_AGRI_Min,FM_CONS_Max,FM_CONS_Min,FM_MING_Max,FM_MING_Min,FOOD_Max,FOOD_Min,GVED_Max,GVED_Min,HBJ_Max,HBJ_Min,HHPOP_Max,HHPOP_Min,HHSIZE_Max,HHSIZE_Min,HLTH_Max,HLTH_Min,INDEMP_Max,INDEMP_Min,MANU_Max,MANU_Min,OFFI_Max,OFFI_Min,OTHEMP_Max,OTHEMP_Min,OTHR_Max,OTHR_Min,RETEMP_Max,RETEMP_Min,RETL_Max,RETL_Min,TOTEMP_Max,TOTEMP_Min,TOTEMP_Range,TOTHH_Max,TOTHH_Min,TOTHH_Range,WSLE_Max,WSLE_Min,CO_TAZID,CO_FIPS,CO_NAME
2339,115.150334,34.5107979,66402,66402,0,0,0,0,0,0,1.003389831,0,86.13303692,23.50077719,0,0,0,0,0,0,28.01390728,11.0100207,1436.405947,571.0215855,3.095702473,3.103378182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464,184,280,0,0,490123,49,UTAH
2340,298.351594,43.10386884,66402,66402,0,0,0,0,0,0,0,0,268.3503529,23.09559138,0,0,0,0,0,0,30.00124116,20.00827746,1594.548812,1069.213671,3.195488601,3.182183544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499,336,163,0,0,490124,49,UTAH
2341,88.4756117,39.01491665,66402,66402,0,0,0,0,0,0,2.009876543,1.000614628,59.46461811,17.00648014,0,0,0,0,0,0,27.00111704,21.00782188,1270.215663,947.8226794,2.835302819,2.715824296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,349,99,0,0,490125,49,UTAH
2347,188.8914414,29.47582647,81720,81720,0,0,0,0,0,0,4.025965997,3.002766677,165.848167,14.47256333,0,0,0,0,0,0,19.01730849,12.00049646,925.1255132,548.5493088,2.946259596,2.87198591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,191,123,0,0,490131,49,UTAH
2348,208.7425243,23.84446436,81720,81720,0,0,0,0,0,0,4.025965997,2.006779661,177.6919621,11.83354597,0,0,0,0,0,0,27.02459627,10.00413873,1286.338465,444.253571,2.903698565,2.759338951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,161,282,0,0,490132,49,UTAH
2354,137.7217094,38.24931089,74211,74211,0,0,0,0,0,0,0,0,112.7123976,19.24852482,0,0,0,0,0,0,25.00931176,19.00078607,1241.57965,1009.3689,3.065628764,3.23515673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,312,93,0,0,490138,49,UTAH
2355,65.01639494,29.78381105,81720,81720,0,0,0,0,0,0,2.001229256,1.000922226,44.00808875,12.78222687,0,0,0,0,0,0,19.00707694,16.00066195,817.4327245,641.621362,2.680107293,2.506333445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,256,49,0,0,490139,49,UTAH
2358,12.49519496,1.000614628,74211,74211,0,0,0,0,0,0,2.009876543,1.000614628,4.48308359,0,0,0,0,0,0,0,6.002234822,0,272.9020425,0,2.966326549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,92,0,0,490142,49,UTAH
2362,57.06142869,55.99934646,62109,62109,0,0,0,0,0,0,0,0,26.03318853,24.99806393,0,0,0,0,0,0,31.02824017,31.00128253,1583.314926,1541.278585,3.074397915,3.022114873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,510,5,0,0,490146,49,UTAH
2364,146.9103664,76.57032643,70511,70511,0,0,0,0,0,0,0,0,101.8768316,35.55505515,0,0,0,0,0,0,45.03353482,41.01527128,2484.467297,2230.234317,3.339337764,3.313869713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744,673,71,0,0,490148,49,UTAH
2365,110.9650445,34.05343568,74211,74211,0,0,0,0,0,0,2.009876543,1.000614628,79.95396814,15.03940712,0,0,0,0,0,0,29.00119978,18.01341393,1497.242558,913.7731909,3.11925533,3.015753105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,303,177,0,0,490149,49,UTAH
2366,120.8356158,29.08933573,62109,62109,0,0,0,0,0,0,2.009876543,1.000614628,99.81787562,15.07903326,0,0,0,0,0,0,19.00786359,13.00968784,950.7463719,586.6267712,3.0768491,2.847702773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,206,103,0,0,490150,49,UTAH
2367,296.6566215,285.9702166,74211,74211,0,0,0,0,0,0,2.001229256,1.000922226,133.5087256,127.962799,0,0,0,0,0,0,161.1466667,157.0064954,7937.878394,7430.827791,3.004495986,2.889124335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2642,2572,70,0,0,490151,49,UTAH
2369,96.12223073,48.72091661,62109,62109,0,0,0,0,0,0,0,0,63.10857292,21.71979957,0,0,0,0,0,0,33.01365781,27.00111704,1687.816516,1295.630051,3.10831771,2.978459888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,435,108,0,0,490153,49,UTAH
2370,3.419143725,0,62109,62109,0,0,0,0,0,0,0,0,1.418150348,0,0,0,0,0,0,0,2.000993377,0,92.74770349,0,3.312417982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,28,0,0,490154,49,UTAH
2371,41.79735375,2.092904517,62109,62109,0,0,0,0,0,0,0,0,38.79611213,1.091993544,0,0,0,0,0,0,3.001241619,1.000910973,167.6459262,65.49385438,2.9411566,2.976993381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,22,35,0,0,490155,49,UTAH
2373,1.549650184,0.049635007,62109,62109,0,0,0,0,0,0,0,0,0.549236311,0.049635007,0,0,0,0,0,0,1.000413873,0,37.59457669,1.737648781,3.41768879,1.737648781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,10,0,0,490157,49,UTAH
2377,264.6148965,145.651024,79422,79422,0,0,0,0,0,0,5.024691358,4.002458513,194.5633034,85.62770715,0,0,0,0,0,0,65.02690175,56.02085834,3311.32522,2814.317385,3.115075466,3.082494398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1063,913,150,0,0,490161,49,UTAH
2378,191.1723354,78.89223975,81720,81720,0,0,0,0,0,0,2.012982998,1.000922226,168.1437028,65.89082106,0,0,0,0,0,0,21.01564958,12.00049646,1028.094887,593.7024356,3.050726669,3.013717947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,197,140,0,0,490162,49,UTAH
2379,167.249261,94.90871208,81720,81720,0,0,0,0,0,0,2.012982998,1.003389831,129.2183972,70.89580317,0,0,0,0,0,0,36.01788079,23.00951908,1675.850079,1103.050194,2.845246315,2.941467185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589,375,214,0,0,490163,49,UTAH
2381,181.804926,66.61540517,81720,81720,0,0,0,0,0,0,3.010169492,2.001229256,163.7891695,58.60871007,0,0,0,0,0,0,15.00558705,6.005465839,730.1128242,312.8858802,2.980052344,2.979865526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,105,140,0,0,490165,49,UTAH
2383,97.59875221,10.2699933,81720,81720,0,0,0,0,0,0,3.014814815,1.000922226,77.5776054,5.267415577,0,0,0,0,0,0,17.006332,4.001655492,833.82826,200.0869139,2.946389611,2.818125548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,71,212,0,0,490167,49,UTAH
2392,108.4531271,9.848485383,81720,81720,0,0,0,0,0,0,3.014814815,2.001844451,94.43421514,3.844654176,0,0,0,0,0,0,11.00409717,4.001986755,565.2169798,179.2756873,3.105587801,2.561081248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,70,112,0,0,490176,49,UTAH
2393,45.78749288,1.859999574,81720,81720,0,0,0,0,0,0,2.012982998,1.003389831,41.77268793,0.856609743,0,0,0,0,0,0,2.001821946,0,127.3049074,7.693691207,3.104997742,1.923422802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,4,37,0,0,490177,49,UTAH
2397,139.8422204,48.2665485,79647,79647,0,0,0,0,0,0,2.009876543,1.003389831,103.8182722,21.243783,0,0,0,0,0,0,34.01407168,26.01937567,1701.603598,1344.159786,3.044013592,3.140560249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559,428,131,0,0,490181,49,UTAH
2399,71.89262651,18.18924936,79647,79647,0,0,0,0,0,0,2.009876543,1.000614628,53.88208802,9.182672986,0,0,0,0,0,0,16.00066195,8.005961745,844.5581637,408.3559418,3.273481255,3.11722093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,131,127,0,0,490183,49,UTAH
2403,39.4971444,32.23562195,79647,79647,0,0,0,0,0,0,1.006491499,0,17.47152247,14.22891748,0,0,0,0,0,0,21.01913043,18.00670447,1160.748577,956.5381153,3.297581186,3.275815463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,292,60,0,0,490187,49,UTAH
2405,181.5163515,52.34146193,81720,81720,0,0,0,0,0,0,0,0,161.5089021,46.34121369,0,0,0,0,0,0,20.00744941,6.000248231,989.491618,256.7836749,3.072955335,2.821798625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,91,231,0,0,490189,49,UTAH
2407,267.6395477,68.54980563,81720,81720,0,0,0,0,0,0,5.003073141,2.001844451,243.6293976,62.54779569,0,0,0,0,0,0,19.00707694,4.000165488,956.218215,178.2882127,2.997549263,2.701336556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,66,253,0,0,490191,49,UTAH
2412,137.999036,14.29972146,81720,81720,0,0,0,0,0,0,0,0,127.9915838,7.293344646,0,0,0,0,0,0,10.00745218,7.006376812,531.8243907,318.0974322,3.24283165,2.945346594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,108,56,0,0,490196,49,UTAH
2416,4.025965997,4.002458513,81720,81720,0,0,0,0,0,0,4.025965997,4.002458513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490200,49,UTAH
2417,0.297810042,0.199722295,81720,81720,0,0,0,0,0,0,0,0,0.297810042,0.199722295,0,0,0,0,0,0,0,0,24.19708021,12.12612066,4.032846701,3.031530164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,0,0,490201,49,UTAH
2419,70.97870858,33.20872539,79568,79568,0,0,0,0,0,0,5.004611128,4.002458513,47.95769994,13.20560492,0,0,0,0,0,0,18.01639752,16.00066195,982.0041982,886.233814,3.340150334,3.382571809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,262,32,0,0,490203,49,UTAH
2422,55.50434165,34.52919449,102760,102760,0,0,0,0,0,0,0,0,35.48612219,15.52840843,0,0,0,0,0,0,20.01821946,19.00078607,1105.570925,1002.439259,3.310092591,3.223277361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,311,23,0,0,490206,49,UTAH
2431,37.03602363,36.32509921,74058,74058,0,0,0,0,0,0,0,0,17.01780417,16.32427177,0,0,0,0,0,0,20.01821946,20.00082744,1211.578096,1199.049074,3.60588719,3.579250968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,335,1,0,0,490215,49,UTAH
2432,57.11207692,56.14553397,79422,79422,0,0,0,0,0,0,0,0,26.08383675,25.14425144,0,0,0,0,0,0,31.02824017,31.00128253,1878.972055,1838.430849,3.641418712,3.56976864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,515,1,0,0,490216,49,UTAH
2438,67.3308642,66.22372881,81720,81720,0,0,0,0,0,0,67.3308642,66.22372881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490222,49,UTAH
2439,62.40247295,62.03810695,91516,91516,0,0,0,0,0,0,62.40247295,62.03810695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490223,49,UTAH
2440,18.16749521,18.05979248,91516,91516,0,0,0,0,0,0,18.11684699,18.01106331,0.050648227,0.048729169,0,0,0,0,0,0,0,0,3.954952966,3.94873589,3.954952966,3.94873589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,490224,49,UTAH
2441,151.0869059,0,91516,91516,0,0,0,0,0,0,0,0,148.0846703,0,0,0,0,0,0,0,3.002235655,0,129.780205,0,3.09000488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,42,0,0,490225,49,UTAH
2442,222.5090989,3.391631912,91516,91516,0,0,0,0,0,0,0,0,210.5001563,1.389809965,0,0,0,0,0,0,12.00894262,2.001821946,525.8925467,77.39132616,2.753364119,2.763975934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,28,163,0,0,490226,49,UTAH
2444,153.5112872,92.23506194,91516,91516,0,0,0,0,0,0,0,0,96.4593617,41.19705582,0,0,0,0,0,0,57.05192547,51.03800613,2732.357685,2388.651875,2.91918556,2.877893825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,936,830,106,0,0,490228,49,UTAH
2449,141.8571811,63.66159733,91516,91516,0,0,0,0,0,0,0,0,96.83855678,28.66014931,0,0,0,0,0,0,45.01862429,35.00144802,2065.013475,1673.025824,2.79812124,2.914679135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,738,574,164,0,0,490233,49,UTAH
2450,186.5743075,128.8709091,91516,91516,0,0,0,0,0,0,0,0,110.5050735,57.84152415,0,0,0,0,0,0,76.06923395,71.02938498,3637.636359,3372.279768,2.924144983,2.892178189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1244,1166,78,0,0,490234,49,UTAH
2452,165.4862438,54.36468837,91516,91516,0,0,0,0,0,0,0,0,127.4673696,25.36348858,0,0,0,0,0,0,38.01887417,29.00119978,1740.032979,1482.071391,2.815587345,3.153343385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618,470,148,0,0,490236,49,UTAH
2453,147.564623,89.94810493,91516,91516,0,0,0,0,0,0,0,0,95.51725238,40.92376718,0,0,0,0,0,0,52.0473706,49.02433775,2448.580197,2181.329584,2.857153088,2.699665327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857,808,49,0,0,490237,49,UTAH
2457,38.90716118,8.894791609,106764,106764,0,0,0,0,0,0,0,0,26.8962295,3.89458475,0,0,0,0,0,0,12.01093168,5.000206859,566.7010099,244.9548426,2.982636894,3.140446699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,78,112,0,0,490241,49,UTAH
2458,8.876168341,3.621736632,96951,96951,0,0,0,0,0,0,0,0,3.871613475,1.620743255,0,0,0,0,0,0,5.004554865,2.000993377,231.3342663,102.8815269,2.965823927,3.215047716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,32,46,0,0,490242,49,UTAH
2460,205.7524515,139.8456657,91516,91516,0,0,0,0,0,0,0,0,120.710233,62.78828386,0,0,0,0,0,0,85.04221854,77.0573818,4468.794484,4087.244237,3.196562578,3.231023113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1398,1265,133,0,0,490244,49,UTAH
2463,79.893927,71.01303441,106764,106764,0,0,0,0,0,0,0,0,37.89218938,31.99689336,0,0,0,0,0,0,42.00173762,39.01614105,2340.512399,2137.571678,3.416806422,3.36625461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685,635,50,0,0,490247,49,UTAH
2465,62.03944245,61.1922832,105199,105199,0,0,0,0,0,0,0,0,28.00846937,27.19087656,0,0,0,0,0,0,34.03097308,34.00140664,1838.123216,1786.781578,3.294127627,3.248693778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558,550,8,0,0,490249,49,UTAH
2470,49.81629829,48.58813911,83446,83446,0,0,0,0,0,0,0,0,22.79170202,21.58702207,0,0,0,0,0,0,27.02459627,27.00111704,1598.744181,1560.900785,3.552764847,3.52347807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,443,7,0,0,490254,49,UTAH
2471,58.92335952,57.19430451,96951,96951,0,0,0,0,0,0,0,0,26.89420838,25.19298061,0,0,0,0,0,0,32.02915114,32.0013239,1691.222723,1549.249206,3.18497688,2.996613551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531,517,14,0,0,490255,49,UTAH
2473,69.61570205,13.92028614,96951,96951,0,0,0,0,0,0,4.019753086,3.001843884,55.59222426,4.913970949,0,0,0,0,0,0,10.0037247,6.004471309,489.3155549,284.0331771,3.058222218,2.869021991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,99,61,0,0,490257,49,UTAH
2477,115.6041507,108.9958236,70166,70166,0,0,0,0,0,0,0,0,52.57285932,48.94116521,0,0,0,0,0,0,63.03129139,60.05465839,3166.302899,2960.178678,3.047452261,3.002209613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1039,986,53,0,0,490261,49,UTAH
2478,122.8435211,61.6148077,96951,96951,0,0,0,0,0,0,2.009876543,1.000922226,81.8175035,30.59152893,0,0,0,0,0,0,39.01614105,30.02235655,2246.940093,1739.249953,3.472859494,3.478499905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,647,500,147,0,0,490262,49,UTAH
2480,80.14904983,25.61379031,96951,96951,0,0,0,0,0,0,2.009876543,1.000614628,61.13284129,13.60497828,0,0,0,0,0,0,17.006332,11.0081974,878.5941903,549.1361468,3.149083119,2.98443558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,184,95,0,0,490264,49,UTAH
2486,192.234202,103.4120838,70166,70166,0,0,0,0,0,0,0,0,129.1872532,46.40972563,0,0,0,0,0,0,63.04694875,57.0023582,3209.276851,2729.701497,3.112780651,2.919466842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1031,935,96,0,0,490270,49,UTAH
2488,71.34060915,65.59648666,96415,96415,0,0,0,0,0,0,0,0,32.3050812,29.57860586,0,0,0,0,0,0,39.03552795,36.01788079,1857.791978,1719.820506,2.871394092,2.895320718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,647,594,53,0,0,490272,49,UTAH
2489,96.92414262,85.4416627,96415,96415,0,0,0,0,0,0,0,0,43.88464605,38.41831833,0,0,0,0,0,0,53.03949656,47.02334437,2634.890706,2267.110605,3.018202412,2.948128225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,873,769,104,0,0,490273,49,UTAH
2491,276.869945,116.7016415,96415,96415,0,0,0,0,0,0,1.006491499,1.000614628,207.8127787,53.67536675,0,0,0,0,0,0,68.05067484,62.02566013,3307.668666,2933.961605,2.985260529,2.870803918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1108,1022,86,0,0,490275,49,UTAH
2493,36.7827825,36.13018253,96415,96415,0,0,0,0,0,0,0,0,16.76456304,16.12935509,0,0,0,0,0,0,20.01821946,20.00082744,1152.730412,1118.108479,3.48256922,3.377971235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,331,0,0,0,490277,49,UTAH
2497,141.6828268,59.17471766,70166,70166,0,0,0,0,0,0,1.006491499,1.000614628,104.6629264,26.15820899,0,0,0,0,0,0,36.01340893,32.01589404,1745.988199,1569.194268,2.979502046,3.017681285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586,520,66,0,0,490281,49,UTAH
2506,56.65535037,55.68484677,93988,93988,0,0,0,0,0,0,2.012982998,2.001229256,24.61503818,23.68237636,0,0,0,0,0,0,30.02732919,30.00124116,1480.461179,1399.338008,3.046216417,2.879296313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486,486,0,0,0,490290,49,UTAH
2507,6.140245449,6.101146108,96089,96089,0,0,0,0,0,0,6.038948995,6.003687769,0.101296453,0.097458339,0,0,0,0,0,0,0,0,2.738738241,2.737183972,1.369369121,1.368591986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,490291,49,UTAH
2519,104.1650743,50.25720384,91670,91670,0,0,0,0,0,0,2.012982998,2.001229256,73.13768731,21.24591788,0,0,0,0,0,0,29.01440397,27.0100567,1508.575873,1381.486461,3.156016471,3.168546929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478,436,42,0,0,490303,49,UTAH
2520,114.7408833,53.07031273,91670,91670,0,0,0,0,0,0,2.012982998,2.001229256,78.69692717,23.06792506,0,0,0,0,0,0,34.03097308,28.00115841,1783.936946,1460.33523,3.197019617,3.160898767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558,462,96,0,0,490304,49,UTAH
2528,40.55639987,39.8623907,96089,96089,0,0,0,0,0,0,2.012982998,2.001229256,17.52428644,16.86029263,0,0,0,0,0,0,21.01913043,21.00086881,1161.875909,1139.43775,3.358022858,3.302718116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,345,1,0,0,490312,49,UTAH
2530,62.40619113,51.22227431,96089,96089,0,0,0,0,0,0,1.006491499,1.000614628,32.3780883,22.22050127,0,0,0,0,0,0,29.02161133,28.00115841,1508.857379,1411.584949,3.203518851,3.095581029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,456,15,0,0,490314,49,UTAH
2533,34.35296367,31.98658958,95907,95907,0,0,0,0,0,0,1.006491499,1.000614628,15.33007466,13.98527163,0,0,0,0,0,0,18.01639752,17.00070332,960.7796554,888.4463758,3.191958988,3.150519063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,282,19,0,0,490317,49,UTAH
2553,178.6564621,81.61138358,107045,107045,0,0,0,0,0,0,3.014814815,2.001229256,128.6241412,35.58830002,0,0,0,0,0,0,47.0175061,44.0218543,2424.868537,2160.920825,3.169762793,3.013836576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765,717,48,0,0,490337,49,UTAH
2563,45.48430609,20.03985072,77253,77253,0,0,0,0,0,0,2.009876543,1.000614628,33.46531982,9.038822369,0,0,0,0,0,0,10.00910973,10.00041372,545.4632297,515.8970795,3.208607233,3.24463572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,159,11,0,0,490347,49,UTAH
2565,55.93063719,7.12723791,112546,112546,0,0,0,0,0,0,1.006491499,0,48.92116555,3.127072422,0,0,0,0,0,0,6.002980132,4.000165488,273.8955635,189.7956433,2.945113586,3.012629258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,63,30,0,0,490349,49,UTAH
2580,55.99504795,38.2170464,116706,116706,0,0,0,0,0,0,0,0,33.97500654,17.20139682,0,0,0,0,0,0,22.02004141,21.01564958,1152.913029,1117.761367,3.202536192,3.175458428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,352,8,0,0,490364,49,UTAH
2581,76.0939187,57.08511928,89230,89230,0,0,0,0,0,0,0,0,45.06567854,26.08383675,0,0,0,0,0,0,31.02824017,31.00128253,1622.301901,1538.320377,3.150100779,3.046178965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,505,10,0,0,490365,49,UTAH
2582,38.89670772,23.48140999,89000,89000,0,0,0,0,0,0,0,0,25.88486507,10.48087216,0,0,0,0,0,0,13.01184265,13.00053783,597.7114561,574.6068354,2.74179567,2.762532863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,208,10,0,0,490366,49,UTAH
2583,53.28024607,41.66422346,86845,86845,0,0,0,0,0,0,0,0,29.25838272,18.6632719,0,0,0,0,0,0,24.02186335,23.00095155,1158.842976,1086.278806,2.956232083,2.836237091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,383,9,0,0,490367,49,UTAH
2584,110.8835552,54.58050258,129697,129697,0,0,0,0,0,0,1.004938272,0,77.87729303,24.56932847,0,0,0,0,0,0,32.0013239,30.01117411,1872.981076,1745.314684,3.554043787,3.561866703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527,490,37,0,0,490368,49,UTAH
2585,43.36857498,41.61549429,86845,86845,0,0,0,0,0,0,0,0,20.3476226,18.61454273,0,0,0,0,0,0,23.02095238,23.00095155,1109.300048,1033.407816,2.881298827,2.726669698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,379,6,0,0,490369,49,UTAH
2588,0,0,87096,87096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490372,49,UTAH
2592,114.6666045,105.4596075,107045,107045,0,0,0,0,0,0,3.019474498,3.001843884,51.62229764,46.41603141,0,0,0,0,0,0,60.02483238,56.04173222,2883.399767,2615.280441,2.930284316,2.85822999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,984,915,69,0,0,490376,49,UTAH
2596,92.2931155,40.84802978,85040,85040,0,0,0,0,0,0,4.025965997,3.001843884,62.26607383,19.83277197,0,0,0,0,0,0,26.00107567,18.01341393,1204.540012,875.7919421,2.86795241,2.958756561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,296,124,0,0,490380,49,UTAH
2612,75.42749583,74.08880231,51324,51324,0,0,0,0,0,0,0,0,34.39014593,33.08710606,0,0,0,0,0,0,41.0373499,41.00169625,2153.541376,2128.431467,3.171636784,3.134656063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679,679,0,0,0,490396,49,UTAH
2615,38.54341688,37.81243227,96918,96918,0,0,0,0,0,0,0,0,17.52428644,16.81156346,0,0,0,0,0,0,21.01913043,21.00086881,1135.049667,1115.125838,3.261636973,3.232248806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,345,3,0,0,490399,49,UTAH
2616,105.9985989,104.318338,89205,89205,0,0,0,0,0,0,0,0,16.20743255,15.54460506,69.77294685,69.77294685,0,0,0,0,20.01821946,19.00078607,1032.568723,1006.427761,3.226777259,3.154945961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,319,1,0,0,490400,49,UTAH
2617,23.69861849,23.23366342,103369,103369,0,0,0,0,0,0,0,0,10.68677583,10.23312559,0,0,0,0,0,0,13.01184265,13.00053783,684.7474275,655.4862417,3.245248471,3.151376162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,208,3,0,0,490401,49,UTAH
